S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,1,24.23,KOJJEPALLE-(1206008),E2/644/2016,14-03-2018,ANNEXURE-II SECTION22A(1)(B),-,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
2,11,5.38,KOJJEPALLE-(1206008),E2/644/2016,14-03-2018,ANNEXURE-II SECTION22A(1)(B),-,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
3,23,8.92,KOJJEPALLE-(1206008),G1/7106/2014,12-08-2014,WEF 05.09.2014,SRI BEERAPPA DEVATHA TEMPLE,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
4,23,8.92,KOJJEPALLE-(1206008),RC NO E2/644/2016,22-03-2016,"DIST COLLECTOR, ATP, ANEXURE-III",SRI BEERAPPA DEVATHA TEMPLE,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
5,26,3.15,KOJJEPALLE-(1206008),E2/644/2016,14-03-2018,ANNEXURE-II SECTION22A(1)(B),-,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
6,27,8.41,KOJJEPALLE-(1206008),RC NO E2/644/2016,22-03-2016,"DIST COLLECTOR, ATP, ANEXURE-III",SRI THIMMARAYA SWAMY TEMPLE,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
7,27,8.41,KOJJEPALLE-(1206008),G1/7106/2014,12-08-2014,WEF 05.09.2014,SRI THIMMARAYA SWAMY TEMPLE,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
8,29,5.35,KOJJEPALLE-(1206008),E2/644/2016,14-03-2018,ANNEXURE-II SECTION22A(1)(B),-,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
9,33,5.76,KOJJEPALLE-(1206008),RC NO E2/644/2016,22-03-2016,"DIST COLLECTOR, ATP, ANEXURE-III",SRI BEERAPPA DEVATHA TEMPLE,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
10,35,0.52,KOJJEPALLE-(1206008),E2/644/2016,14-03-2018,ANNEXURE-II SECTION22A(1)(B),-,ANANTAPUR,GOOTY,KOJJEPALLE,2026-02-25 04:14:16
