S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,1,4.56,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
2,2,4.24,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
3,3,6.54,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
4,4,9.70,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
5,6,0.07,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
6,7,0.78,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
7,8,0.22,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
8,9,0.23,GOPPULAPALEM-(0309014),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,GOPPULAPALEM,2026-02-24 19:12:51
