S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,2,0.77,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
2,3,0.93,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
3,8/3,2.28,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
4,9/4,0.20,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
5,10,0.52,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
6,11,0.20,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
7,12,3.40,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
8,13/5,0.18,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
9,13/26,1.14,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
10,14,2,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
11,18,0.20,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
12,24,1.04,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
13,25,0.57,Kagitha-(0309044),RC 3795/2007/E1,25-08-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,MADUGULA,Kagitha,2026-02-24 19:17:22
