S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,5/1B,2.85,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
2,5/1C,0.78,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
3,5/2,2.07,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
4,5/2,2.07,NARAYANAPURAM-(1225003),GOMSNO.59,16-02-2023,-,.,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
5,5/1B,2.85,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
6,5/2,2.07,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
7,5/1A,2.25,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
8,5/1B,2.85,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
9,5/1C,0.78,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
10,8/1,3.19,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
11,8/2,2.11,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
12,8/1,3.19,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
13,8/2,2.11,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
14,9,4.16,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
15,9,2.05,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
16,9,2.05,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
17,9,4.16,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
18,11,2.25,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
19,11,4.54,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
20,11,7,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
21,11,2.25,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
22,12/1A,5,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
23,12/1A,5,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
24,12/1A,5,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
25,12/1B,3.14,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
26,13,1.46,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
27,14/2,0.02,NARAYANAPURAM-(1225003),OS NO 189-2025 IA 49-2025 DIS 99-2025,06-02-2025,SPL JDL MAGISTRATE OF FIRST CLASS II ADDL JCJ ATP,J NAGARATHNAMMA VS K ASWARTHA,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
28,14/B,3.01,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
29,14/B,3.01,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
30,14/B,3.01,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
31,14/A,3.01,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
32,15,0.54,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
33,16,0.04,NARAYANAPURAM-(1225003),IA NO 20/2024 DRA 102/2024,14-02-2025,DY REGISTRAR OF CHITS ATP -PLOT NO 30,MARGADARSI CHITS ATP VS P POTHULAIAH NAIUD OTHERS,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
34,17,8.96,NARAYANAPURAM-(1225003),SECTION 22A1C,29-06-2016,-,ENDOWMENT,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
35,18,6.83,NARAYANAPURAM-(1225003),SECTION 22A1C,29-06-2016,-,ENDOWMENT,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
36,20,1.71,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
37,24/1B,1.24,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
38,24/2,0.10,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
39,25/2,4.26,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
40,27/1,0.57,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
41,28,3.72,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
42,28,3.72,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
43,29/2,0.71,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
44,31,3.20,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
45,32/1,1.19,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
46,32/2,2.33,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
47,32/3,4.53,NARAYANAPURAM-(1225003),GOMS 201,05-05-2016,SEC 22 (1) (A) (E),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
48,32/1,1.19,NARAYANAPURAM-(1225003),GOMSNO.59,16-02-2023,-,.,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
49,32/1,1.19,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
50,32/2,2.33,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
51,32/3,4.53,NARAYANAPURAM-(1225003),GOMS NO.201,05-05-2016,"WANOS 343/15,232/12,352/13 30.04.2016",-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
52,33/2,0.81,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
53,34/2,0.24,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
54,36/2,0.65,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
55,37/2B,2.35,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
56,42/4,0.20,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
57,42/13,0.50,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
58,42/14,0.30,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
59,42/3,0.50,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
60,42/6,0.32,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
61,42/7,0.50,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
62,42/8,0.50,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
63,42/9,1.23,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
64,42/10,0.69,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
65,42/1,2.40,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE II SEC 22A (1) (B),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
66,42/11,0.60,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
67,43/10,0.72,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
68,43/13,0.15,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
69,43/14,0.15,NARAYANAPURAM-(1225003),E2/644/2016,14-03-2018,ANNEXURE I SEC 22A (1)(A),-,ANANTAPUR,ANANTAPUR (U),NARAYANAPURAM,2026-02-25 01:54:00
