S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,23,0.97,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
2,26,0.31,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
3,27,1.81,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
4,31,1.23,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
5,40,0.56,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
6,45,1.58,Kattabolu-(0342023),RC NO L3/9570/2016,28-07-2016,COMMISSIONER ENDOWMENT DEPT,SRI KAILASESWARA SWAMY TEMPLE,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
7,46,1.58,Kattabolu-(0342023),RC NO L3/9570/2016,28-07-2016,COMMISSIONER ENDOWMENT DEPT,SRI KAILASESWARA SWAMY TEMPLE,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
8,60/1,14.59,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
9,60/2,0.47,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
10,61,12.92,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
11,68,0.39,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
12,83,2.48,Kattabolu-(0342023),RC NO L3/9570/2016,28-07-2016,COMMISSIONER ENDOWMENT DEPT,SRI KAILASESWARA SWAMY TEMPLE,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
13,88,0.31,Kattabolu-(0342023),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,RAMBILLI,Kattabolu,2026-02-24 22:49:28
