S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,1,1.69,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
2,2,58.26,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
3,3,46,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
4,6/2,10,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
5,6/6,2,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
6,6/7,3,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
7,6/1,37,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
8,6/7,3,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
9,6/6,2,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
10,6/3,4,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
11,7/9,22,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
12,13/11,18,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
13,13/7,26,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
14,13/7,26,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
15,13/11,18,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
16,16/13,69,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
17,16/35,7,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
18,16/34,39,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
19,17,8.83,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
20,18,4.95,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
21,19,1.22,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
22,21,1.57,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
23,23,46,Mettapalem-(0333001),RC NO:3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,ANAKAPALLI,Mettapalem,2026-02-24 01:35:02
