S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,21,3.30,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
2,22/1,0.34,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
3,25,2.43,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
4,39,3.03,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
5,40,12.75,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
6,43,0.62,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
7,44,1.52,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
8,49,0.42,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
9,51,0.96,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
10,64,1.89,Chintalapudi-(0318011),RC.NO.3795/2007/E1,20-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,-,ANAKAPALLI,ROLUGUNTA,Chintalapudi,2026-02-25 00:00:51
