S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,1,1.33,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE -II SECTION -22(A),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
2,4,3.49,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE I SECTION 22-A(1),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
3,5/4,3.15,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
4,5/3,5,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
5,5/1,5,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
6,5,3.48,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE I SECTION 22-A(1),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
7,5,5,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE -II SECTION -22(A),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
8,5,3.15,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE I SECTION 22-A(1),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
9,6/3,4,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE I SECTION 22-A(1),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
10,6/1,4,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE I SECTION 22-A(1),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
11,6/4,3.55,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE I SECTION 22-A(1),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
12,6/2,4,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE I SECTION 22-A(1),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
13,6/2,4,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
14,6/3,4,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
15,6/1,4,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
16,6/4,3.55,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
17,7,17.32,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,14-03-2018,ANNEXURE -II SECTION -22(A),-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
18,8,2.10,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
19,8,2.10,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
20,8,2,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
21,8,9,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
22,8,4,WEST KODIPALLE-(1220009),RCNO.E2/644/2016,22-03-2016,"DIST COLLECTOR,ATP,RECEIVED ON 30.4.2016",-,ANANTAPUR,BRAHMASAMUDRAM,WEST KODIPALLE,2026-02-25 02:56:21
