S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,5,0.59,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
2,7/1,1.81,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
3,7/2,0.06,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
4,15/2,0.04,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
5,15/1,2.32,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
6,15/3,0.05,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
7,17,0.26,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
8,21/2,0.05,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
9,25,0.36,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
10,42,1.22,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
11,45,1.36,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
12,47/1,0.08,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
13,48,1.32,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
14,61,2.56,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
15,65,0.46,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
16,70,0.25,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
17,74,1.57,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
18,78,0.42,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
19,82,0.21,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
20,104,0.44,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
21,105,0.46,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
22,106,0.18,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
23,108,0.19,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
24,112,2.89,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
25,116,0.37,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
26,117,1.63,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
27,121,1.55,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
28,124,5.65,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
29,131,0.16,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
30,132/1,1.86,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
31,132/2,0.18,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
32,137,0.94,Uppavaram-(0343007),IA NO 237/2024,26-04-2024,OS.NO.73/2024 COURT AT YELLAMANHCILI,PINNAMARAJU CHIRANJEEVI RAJU,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
33,137,0.94,Uppavaram-(0343007),IA NO 237/2024,26-04-2024,OS.NO.73/2024 COURT AT YELLAMANHCILI,PINNAMRAJU CHIRANJEEVI RAJU,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
34,138,0.94,Uppavaram-(0343007),IA NO 237/2024,26-04-2024,OS.NO.73/2024 COURT AT YELLAMANHCILI,DANTHULOORI NAGA SUBADRA UMA DEVI,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
35,138,0.94,Uppavaram-(0343007),IA NO 237/2024,26-04-2024,OS.NO.73/2024 COURT AT YELLAMANHCILI,DANTHULOORI NAGA SUBADRA UMA DEVI,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
36,145,1.07,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
37,146,0.38,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
38,150,2.25,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
39,153,4.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
40,153/2,0.84,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
41,154,7.41,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
42,162,1.69,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
43,165,1.80,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
44,181,0.56,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
45,185,0.46,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
46,187,1.02,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
47,194,0.45,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
48,196/16,0.52,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
49,197,1.22,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
50,201,1.18,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
51,203,1.12,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
52,208,1.17,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
53,215,1.90,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
54,232,1.03,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
55,235/18,40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
56,235/3,0.45,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
57,235/14,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
58,235/2,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
59,235/6,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
60,235/15,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
61,235/11,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
62,235/7,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
63,235/20,40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
64,235/21,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
65,235/15,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
66,235/14,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
67,235/11,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
68,235/19,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
69,235/7,0.40,Uppavaram-(0343007),RC NO 3795/2007/E1,25-08-2018,DIST COLLECTOR VSP,STATE GOVT LAND,ANAKAPALLI,ATCHUTAPURAM,Uppavaram,2026-02-24 02:11:48
