S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,287,49,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
2,289,128,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
3,292,32,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
4,293/5,4,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
5,295/1,40,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
6,296/2,23,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
7,298/3,43,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
8,299/1,658,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
9,299/2,80,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
10,300/8,33,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
11,300/12,124,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
12,300/14,80,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
13,300/15,67,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
14,300/12,124,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
15,301/2,5,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
16,301/3,3,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
17,301/4,3,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
18,301/5,2,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
19,301/6,5,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
20,301/7,5,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
21,301/8,2,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
22,302,60,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
23,303,71,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
24,304/8,84,Rajupeta Agrm.-(0334009),RC NO. 3795/2007/E1,28-09-2018,DISTRICT COLLECTOR VISAKHAPATNAM,GOVERNMENT,ANAKAPALLI,MUNAGAPAKA,Rajupeta Agrm.,2026-02-24 20:18:50
