S. No,Survey No,Extent(Unit),Village Name,Notification Number,Notification Date,Other Reference,Holder Name,_district,_mandal,_village,_scraped_at
1,2/2,-,Tekkalipalem-(0323004),OS 278/12 IA 873/12,08-12-2022,-,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
2,9,0.66,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
3,16,7.06,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
4,17,0.71,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
5,23,0.84,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
6,26/1,-,Tekkalipalem-(0323004),OS 20/20 IA 116/2020,09-03-2021,-,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
7,26/2,-,Tekkalipalem-(0323004),OS 20/20 IA 116/2020,09-03-2021,-,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
8,30,0.98,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
9,33/1,1.36,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
10,35,1.97,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
11,36/2,2.04,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
12,42,0.37,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
13,45,1.31,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
14,46/7,-,Tekkalipalem-(0323004),OS 278/12 IA 873/12,08-12-2022,-,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
15,46/2,-,Tekkalipalem-(0323004),OS 278/12 IA 873/12,08-12-2022,-,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
16,47,2.20,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
17,48,14.05,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
18,49/2,0.17,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
19,49/1,2.93,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
20,50/7,0.02,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
21,50/8,0.02,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
22,50/28,0.14,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
23,51,1.16,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
24,52,6.96,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
25,53/5,0.36,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
26,54,0.67,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
27,55/7,0.18,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
28,55/11,0.26,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
29,55/8,1.28,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
30,55/6,0.13,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
31,55/4,0.11,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
32,55/3,0.16,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
33,55/5,0.84,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
34,56,0.90,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
35,57/5,-,Tekkalipalem-(0323004),OS 273/12 IA 875/12,08-12-2022,-,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
36,58,1.01,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
37,73,8.25,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
38,74,0.54,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
39,76,0.75,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
40,80/4,0.47,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
41,82,0.29,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
42,83,0.22,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
43,85,0.28,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
44,86,0.16,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
45,88,0.45,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
46,89,0.45,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
47,92,0.99,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
48,95,0.32,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
49,98/1,0.16,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
50,98/2,0.94,Tekkalipalem-(0323004),RC.NO.3795/2007/E1,22-10-2018,DISTRICT COLLECTOR,-,ANAKAPALLI,SABBAVARAM,Tekkalipalem,2026-02-25 01:17:59
